RDF Type	Class type	Parent	ID	See Also	Label	Label	Label	Label	Label	Part1	Part2L	Part2B	Part3	Comment	Definition	Editors Note	Citation
TYPE	CLASS_TYPE	CI	ID	AI rdfs:seeAlso	AL rdfs:label@en	AL rdfs:label@es	AL rdfs:label@fr	AL rdfs:label@de	AL rdfs:label@it	A LANG:0000002	A LANG:0000003	A LANG:0000004	A  LANG:0000005	A  LANG:0000006	AL IAO:0000115@en	AL IAO:0000116@en	AL IAO:0000119@en
owl:Class		BFO:0000031	LANG:0000001		Language	idioma	la langue	Sprache	linguaggio						"the words, their pronunciation, and the methods of combining them used and understood by a community"		Merriam-Webster https://www.merriam-webster.com/dictionary/languageowl:Class	subclass	LANG:0000001	LANG:10000001		Alumu-Tesu							aab		Alumu-Tesu language		
owl:Class	subclass	LANG:0000001	LANG:10004685		Lao Naga							nlq		Lao Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004686		Nchumbulu							nlu		Nchumbulu language		
owl:Class	subclass	LANG:0000001	LANG:10004687		Orizaba Nahuatl							nlv		Orizaba Nahuatl language		
owl:Class	subclass	LANG:0000001	LANG:10004688		Walangama							nlw		Walangama language		
owl:Class	subclass	LANG:0000001	LANG:10004689		Nahali							nlx		Nahali language		
owl:Class	subclass	LANG:0000001	LANG:10004690		Nyamal							nly		Nyamal language		
owl:Class	subclass	LANG:0000001	LANG:10004691		Nalögo							nlz		Nalögo language		
owl:Class	subclass	LANG:0000001	LANG:10004692		Maram Naga							nma		Maram Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004693		Big Nambas							nmb		Big Nambas language		
owl:Class	subclass	LANG:0000001	LANG:10004694		Ngam							nmc		Ngam language		
owl:Class	subclass	LANG:0000001	LANG:10004695		Ndumu							nmd		Ndumu language		
owl:Class	subclass	LANG:0000001	LANG:10004696		Mzieme Naga							nme		Mzieme Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004697		Tangkhul Naga (India)							nmf		Tangkhul Naga (India) language		
owl:Class	subclass	LANG:0000001	LANG:10004698		Kwasio							nmg		Kwasio language		
owl:Class	subclass	LANG:0000001	LANG:10004699		Monsang Naga							nmh		Monsang Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004700		Nyam							nmi		Nyam language		
owl:Class	subclass	LANG:0000001	LANG:10004701		Ngombe (Central African Republic)							nmj		Ngombe (Central African Republic) language		
owl:Class	subclass	LANG:0000001	LANG:10004702		Namakura							nmk		Namakura language		
owl:Class	subclass	LANG:0000001	LANG:10004703		Ndemli							nml		Ndemli language		
owl:Class	subclass	LANG:0000001	LANG:10004704		Manangba							nmm		Manangba language		
owl:Class	subclass	LANG:0000001	LANG:10004705		ǃXóõ							nmn		ǃXóõ language		
owl:Class	subclass	LANG:0000001	LANG:10004706		Moyon Naga							nmo		Moyon Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004707		Nimanbur							nmp		Nimanbur language		
owl:Class	subclass	LANG:0000001	LANG:10004708		Nambya							nmq		Nambya language		
owl:Class	subclass	LANG:0000001	LANG:10004709		Nimbari							nmr		Nimbari language		
owl:Class	subclass	LANG:0000001	LANG:10004710		Letemboi							nms		Letemboi language		
owl:Class	subclass	LANG:0000001	LANG:10004711		Namonuito							nmt		Namonuito language		
owl:Class	subclass	LANG:0000001	LANG:10004712		Northeast Maidu							nmu		Northeast Maidu language		
owl:Class	subclass	LANG:0000001	LANG:10004713		Ngamini							nmv		Ngamini language		
owl:Class	subclass	LANG:0000001	LANG:10004714		Nimoa							nmw		Nimoa language		
owl:Class	subclass	LANG:0000001	LANG:10004715		Nama (Papua New Guinea)							nmx		Nama (Papua New Guinea) language		
owl:Class	subclass	LANG:0000001	LANG:10004716		Namuyi							nmy		Namuyi language		
owl:Class	subclass	LANG:0000001	LANG:10004717		Nawdm							nmz		Nawdm language		
owl:Class	subclass	LANG:0000001	LANG:10004718		Nyangumarta							nna		Nyangumarta language		
owl:Class	subclass	LANG:0000001	LANG:10004719		Nande							nnb		Nande language		
owl:Class	subclass	LANG:0000001	LANG:10004720		Nancere							nnc		Nancere language		
owl:Class	subclass	LANG:0000001	LANG:10004721		West Ambae							nnd		West Ambae language		
owl:Class	subclass	LANG:0000001	LANG:10004722		Ngandyera							nne		Ngandyera language		
owl:Class	subclass	LANG:0000001	LANG:10004723		Ngaing							nnf		Ngaing language		
owl:Class	subclass	LANG:0000001	LANG:10004724		Maring Naga							nng		Maring Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004725		Ngiemboon							nnh		Ngiemboon language		
owl:Class	subclass	LANG:0000001	LANG:10004726		North Nuaulu							nni		North Nuaulu language		
owl:Class	subclass	LANG:0000001	LANG:10004727		Nyangatom							nnj		Nyangatom language		
owl:Class	subclass	LANG:0000001	LANG:10004728		Nankina							nnk		Nankina language		
owl:Class	subclass	LANG:0000001	LANG:10004729		Northern Rengma Naga							nnl		Northern Rengma Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004730		Namia							nnm		Namia language		
owl:Class	subclass	LANG:0000001	LANG:10004731		Ngete							nnn		Ngete language		
owl:Class	subclass	LANG:0000001	LANG:10004732		Norwegian Nynorsk				nn	nno	nno	nno		Norwegian Nynorsk language		
owl:Class	subclass	LANG:0000001	LANG:10004733		Wancho Naga							nnp		Wancho Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004734		Ngindo							nnq		Ngindo language		
owl:Class	subclass	LANG:0000001	LANG:10004735		Narungga							nnr		Narungga language		
owl:Class	subclass	LANG:0000001	LANG:10004736		Nanticoke							nnt		Nanticoke language		
owl:Class	subclass	LANG:0000001	LANG:10004737		Dwang							nnu		Dwang language		
owl:Class	subclass	LANG:0000001	LANG:10004738		Nugunu (Australia)							nnv		Nugunu (Australia) language		
owl:Class	subclass	LANG:0000001	LANG:10004739		Southern Nuni							nnw		Southern Nuni language		
owl:Class	subclass	LANG:0000001	LANG:10004740		Nyangga							nny		Nyangga language		
owl:Class	subclass	LANG:0000001	LANG:10004741		Nda'nda'							nnz		Nda'nda' language		
owl:Class	subclass	LANG:0000001	LANG:10004742		Woun Meu							noa		Woun Meu language		
owl:Class	subclass	LANG:0000001	LANG:10004743		Norwegian Bokmål				nb	nob	nob	nob		Norwegian Bokmål language		
owl:Class	subclass	LANG:0000001	LANG:10004744		Nuk							noc		Nuk language		
owl:Class	subclass	LANG:0000001	LANG:10004745		Northern Thai							nod		Northern Thai language		
owl:Class	subclass	LANG:0000001	LANG:10004746		Nimadi							noe		Nimadi language		
owl:Class	subclass	LANG:0000001	LANG:10004747		Nomane							nof		Nomane language		
owl:Class	subclass	LANG:0000001	LANG:10004748		Nogai					nog	nog	nog		Nogai language		
owl:Class	subclass	LANG:0000001	LANG:10004749		Nomu							noh		Nomu language		
owl:Class	subclass	LANG:0000001	LANG:10004750		Noiri							noi		Noiri language		
owl:Class	subclass	LANG:0000001	LANG:10004751		Nonuya							noj		Nonuya language		
owl:Class	subclass	LANG:0000001	LANG:10004752		Nooksack							nok		Nooksack language		
owl:Class	subclass	LANG:0000001	LANG:10004753		Nomlaki							nol		Nomlaki language		
owl:Class	subclass	LANG:0000001	LANG:10004754		Nocamán							nom		Nocamán language		
owl:Class	subclass	LANG:0000001	LANG:10004755		Old Norse					non	non	non		Old Norse language		
owl:Class	subclass	LANG:0000001	LANG:10004756		Numanggang							nop		Numanggang language		
owl:Class	subclass	LANG:0000001	LANG:10004757		Ngongo							noq		Ngongo language		
owl:Class	subclass	LANG:0000001	LANG:10004758		Norwegian				no	nor	nor	nor		Norwegian language		
owl:Class	subclass	LANG:0000001	LANG:10004759		Eastern Nisu							nos		Eastern Nisu language		
owl:Class	subclass	LANG:0000001	LANG:10004760		Nomatsiguenga							not		Nomatsiguenga language		
owl:Class	subclass	LANG:0000001	LANG:10004761		Ewage-Notu							nou		Ewage-Notu language		
owl:Class	subclass	LANG:0000001	LANG:10004762		Novial							nov		Novial language		
owl:Class	subclass	LANG:0000001	LANG:10004763		Nyambo							now		Nyambo language		
owl:Class	subclass	LANG:0000001	LANG:10004764		Noy							noy		Noy language		
owl:Class	subclass	LANG:0000001	LANG:10004765		Nayi							noz		Nayi language		
owl:Class	subclass	LANG:0000001	LANG:10004766		Nar Phu							npa		Nar Phu language		
owl:Class	subclass	LANG:0000001	LANG:10004767		Nupbikha							npb		Nupbikha language		
owl:Class	subclass	LANG:0000001	LANG:10004768		Ponyo-Gongwang Naga							npg		Ponyo-Gongwang Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004769		Phom Naga							nph		Phom Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004770		Nepali (individual language)							npi		Nepali (individual language) language		
owl:Class	subclass	LANG:0000001	LANG:10004771		Southeastern Puebla Nahuatl							npl		Southeastern Puebla Nahuatl language		
owl:Class	subclass	LANG:0000001	LANG:10004772		Mondropolon							npn		Mondropolon language		
owl:Class	subclass	LANG:0000001	LANG:10004773		Pochuri Naga							npo		Pochuri Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004774		Nipsan							nps		Nipsan language		
owl:Class	subclass	LANG:0000001	LANG:10004775		Puimei Naga							npu		Puimei Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004776		Noipx							npx		Noipx language		
owl:Class	subclass	LANG:0000001	LANG:10004777		Napu							npy		Napu language		
owl:Class	subclass	LANG:0000001	LANG:10004778		Southern Nago							nqg		Southern Nago language		
owl:Class	subclass	LANG:0000001	LANG:10004779		Kura Ede Nago							nqk		Kura Ede Nago language		
owl:Class	subclass	LANG:0000001	LANG:10004780		Ngendelengo							nql		Ngendelengo language		
owl:Class	subclass	LANG:0000001	LANG:10004781		Ndom							nqm		Ndom language		
owl:Class	subclass	LANG:0000001	LANG:10004782		Nen							nqn		Nen language		
owl:Class	subclass	LANG:0000001	LANG:10004783		N'Ko					nqo	nqo	nqo		N'Ko language		
owl:Class	subclass	LANG:0000001	LANG:10004784		Kyan-Karyaw Naga							nqq		Kyan-Karyaw Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004785		Akyaung Ari Naga							nqy		Akyaung Ari Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004786		Ngom							nra		Ngom language		
owl:Class	subclass	LANG:0000001	LANG:10004787		Nara							nrb		Nara language		
owl:Class	subclass	LANG:0000001	LANG:10004788		Noric							nrc		Noric language		
owl:Class	subclass	LANG:0000001	LANG:10004789		Southern Rengma Naga							nre		Southern Rengma Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004790		Jèrriais							nrf		Jèrriais language		
owl:Class	subclass	LANG:0000001	LANG:10004791		Narango							nrg		Narango language		
owl:Class	subclass	LANG:0000001	LANG:10004792		Chokri Naga							nri		Chokri Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004793		Ngarla							nrk		Ngarla language		
owl:Class	subclass	LANG:0000001	LANG:10004794		Ngarluma							nrl		Ngarluma language		
owl:Class	subclass	LANG:0000001	LANG:10004795		Narom							nrm		Narom language		
owl:Class	subclass	LANG:0000001	LANG:10004796		Norn							nrn		Norn language		
owl:Class	subclass	LANG:0000001	LANG:10004797		North Picene							nrp		North Picene language		
owl:Class	subclass	LANG:0000001	LANG:10004798		Norra							nrr		Norra language		
owl:Class	subclass	LANG:0000001	LANG:10004799		Northern Kalapuya							nrt		Northern Kalapuya language		
owl:Class	subclass	LANG:0000001	LANG:10004800		Narua							nru		Narua language		
owl:Class	subclass	LANG:0000001	LANG:10004801		Ngurmbur							nrx		Ngurmbur language		
owl:Class	subclass	LANG:0000001	LANG:10004802		Lala							nrz		Lala language		
owl:Class	subclass	LANG:0000001	LANG:10004803		Sangtam Naga							nsa		Sangtam Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004804		Nshi							nsc		Nshi language		
owl:Class	subclass	LANG:0000001	LANG:10004805		Southern Nisu							nsd		Southern Nisu language		
owl:Class	subclass	LANG:0000001	LANG:10004806		Nsenga							nse		Nsenga language		
owl:Class	subclass	LANG:0000001	LANG:10004807		Northwestern Nisu							nsf		Northwestern Nisu language		
owl:Class	subclass	LANG:0000001	LANG:10004808		Ngasa							nsg		Ngasa language		
owl:Class	subclass	LANG:0000001	LANG:10004809		Ngoshie							nsh		Ngoshie language		
owl:Class	subclass	LANG:0000001	LANG:10004810		Nigerian Sign Language							nsi		Nigerian Sign Language language		
owl:Class	subclass	LANG:0000001	LANG:10004811		Naskapi							nsk		Naskapi language		
owl:Class	subclass	LANG:0000001	LANG:10004812		Norwegian Sign Language							nsl		Norwegian Sign Language language		
owl:Class	subclass	LANG:0000001	LANG:10004813		Sumi Naga							nsm		Sumi Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004814		Nehan							nsn		Nehan language		
owl:Class	subclass	LANG:0000001	LANG:10004815		Pedi					nso	nso	nso		Pedi language		
owl:Class	subclass	LANG:0000001	LANG:10004816		Nepalese Sign Language							nsp		Nepalese Sign Language language		
owl:Class	subclass	LANG:0000001	LANG:10004817		Northern Sierra Miwok							nsq		Northern Sierra Miwok language		
owl:Class	subclass	LANG:0000001	LANG:10004818		Maritime Sign Language							nsr		Maritime Sign Language language		
owl:Class	subclass	LANG:0000001	LANG:10004819		Nali							nss		Nali language		
owl:Class	subclass	LANG:0000001	LANG:10004820		Tase Naga							nst		Tase Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004821		Sierra Negra Nahuatl							nsu		Sierra Negra Nahuatl language		
owl:Class	subclass	LANG:0000001	LANG:10004822		Southwestern Nisu							nsv		Southwestern Nisu language		
owl:Class	subclass	LANG:0000001	LANG:10004823		Navut							nsw		Navut language		
owl:Class	subclass	LANG:0000001	LANG:10004824		Nsongo							nsx		Nsongo language		
owl:Class	subclass	LANG:0000001	LANG:10004825		Nasal							nsy		Nasal language		
owl:Class	subclass	LANG:0000001	LANG:10004826		Nisenan							nsz		Nisenan language		
owl:Class	subclass	LANG:0000001	LANG:10004827		Northern Tidung							ntd		Northern Tidung language		
owl:Class	subclass	LANG:0000001	LANG:10004828		Nathembo							nte		Nathembo language		
owl:Class	subclass	LANG:0000001	LANG:10004829		Ngantangarra							ntg		Ngantangarra language		
owl:Class	subclass	LANG:0000001	LANG:10004830		Natioro							nti		Natioro language		
owl:Class	subclass	LANG:0000001	LANG:10004831		Ngaanyatjarra							ntj		Ngaanyatjarra language		
owl:Class	subclass	LANG:0000001	LANG:10004832		Ikoma-Nata-Isenye							ntk		Ikoma-Nata-Isenye language		
owl:Class	subclass	LANG:0000001	LANG:10004833		Nateni							ntm		Nateni language		
owl:Class	subclass	LANG:0000001	LANG:10004834		Ntomba							nto		Ntomba language		
owl:Class	subclass	LANG:0000001	LANG:10004835		Northern Tepehuan							ntp		Northern Tepehuan language		
owl:Class	subclass	LANG:0000001	LANG:10004836		Delo							ntr		Delo language		
owl:Class	subclass	LANG:0000001	LANG:10004837		Natügu							ntu		Natügu language		
owl:Class	subclass	LANG:0000001	LANG:10004838		Nottoway							ntw		Nottoway language		
owl:Class	subclass	LANG:0000001	LANG:10004839		Tangkhul Naga (Myanmar)							ntx		Tangkhul Naga (Myanmar) language		
owl:Class	subclass	LANG:0000001	LANG:10004840		Mantsi							nty		Mantsi language		
owl:Class	subclass	LANG:0000001	LANG:10004841		Natanzi							ntz		Natanzi language		
owl:Class	subclass	LANG:0000001	LANG:10004842		Yuanga							nua		Yuanga language		
owl:Class	subclass	LANG:0000001	LANG:10004843		Nukuini							nuc		Nukuini language		
owl:Class	subclass	LANG:0000001	LANG:10004844		Ngala							nud		Ngala language		
owl:Class	subclass	LANG:0000001	LANG:10004845		Ngundu							nue		Ngundu language		
owl:Class	subclass	LANG:0000001	LANG:10004846		Nusu							nuf		Nusu language		
owl:Class	subclass	LANG:0000001	LANG:10004847		Nungali							nug		Nungali language		
owl:Class	subclass	LANG:0000001	LANG:10004848		Ndunda							nuh		Ndunda language		
owl:Class	subclass	LANG:0000001	LANG:10004849		Ngumbi							nui		Ngumbi language		
owl:Class	subclass	LANG:0000001	LANG:10004850		Nyole							nuj		Nyole language		
owl:Class	subclass	LANG:0000001	LANG:10004851		Nuu-chah-nulth							nuk		Nuu-chah-nulth language		
owl:Class	subclass	LANG:0000001	LANG:10004852		Nusa Laut							nul		Nusa Laut language		
owl:Class	subclass	LANG:0000001	LANG:10004853		Niuafo'ou							num		Niuafo'ou language		
owl:Class	subclass	LANG:0000001	LANG:10004854		Anong							nun		Anong language		
owl:Class	subclass	LANG:0000001	LANG:10004855		Nguôn							nuo		Nguôn language		
owl:Class	subclass	LANG:0000001	LANG:10004856		Nupe-Nupe-Tako							nup		Nupe-Nupe-Tako language		
owl:Class	subclass	LANG:0000001	LANG:10004857		Nukumanu							nuq		Nukumanu language		
owl:Class	subclass	LANG:0000001	LANG:10004858		Nukuria							nur		Nukuria language		
owl:Class	subclass	LANG:0000001	LANG:10004859		Nuer							nus		Nuer language		
owl:Class	subclass	LANG:0000001	LANG:10004860		Nung (Viet Nam)							nut		Nung (Viet Nam) language		
owl:Class	subclass	LANG:0000001	LANG:10004861		Ngbundu							nuu		Ngbundu language		
owl:Class	subclass	LANG:0000001	LANG:10004862		Northern Nuni							nuv		Northern Nuni language		
owl:Class	subclass	LANG:0000001	LANG:10004863		Nguluwan							nuw		Nguluwan language		
owl:Class	subclass	LANG:0000001	LANG:10004864		Mehek							nux		Mehek language		
owl:Class	subclass	LANG:0000001	LANG:10004865		Nunggubuyu							nuy		Nunggubuyu language		
owl:Class	subclass	LANG:0000001	LANG:10004866		Tlamacazapa Nahuatl							nuz		Tlamacazapa Nahuatl language		
owl:Class	subclass	LANG:0000001	LANG:10004867		Nasarian							nvh		Nasarian language		
owl:Class	subclass	LANG:0000001	LANG:10004868		Namiae							nvm		Namiae language		
owl:Class	subclass	LANG:0000001	LANG:10004869		Nyokon							nvo		Nyokon language		
owl:Class	subclass	LANG:0000001	LANG:10004870		Nawathinehena							nwa		Nawathinehena language		
owl:Class	subclass	LANG:0000001	LANG:10004871		Nyabwa							nwb		Nyabwa language		
owl:Class	subclass	LANG:0000001	LANG:10004872		Classical Newari					nwc	nwc	nwc		Classical Newari language		
owl:Class	subclass	LANG:0000001	LANG:10004873		Ngwe							nwe		Ngwe language		
owl:Class	subclass	LANG:0000001	LANG:10004874		Ngayawung							nwg		Ngayawung language		
owl:Class	subclass	LANG:0000001	LANG:10004875		Southwest Tanna							nwi		Southwest Tanna language		
owl:Class	subclass	LANG:0000001	LANG:10004876		Nyamusa-Molo							nwm		Nyamusa-Molo language		
owl:Class	subclass	LANG:0000001	LANG:10004877		Nauo							nwo		Nauo language		
owl:Class	subclass	LANG:0000001	LANG:10004878		Nawaru							nwr		Nawaru language		
owl:Class	subclass	LANG:0000001	LANG:10004879		Middle Newar							nwx		Middle Newar language		
owl:Class	subclass	LANG:0000001	LANG:10004880		Nottoway-Meherrin							nwy		Nottoway-Meherrin language		
owl:Class	subclass	LANG:0000001	LANG:10004881		Nauete							nxa		Nauete language		
owl:Class	subclass	LANG:0000001	LANG:10004882		Ngando (Democratic Republic of Congo)							nxd		Ngando (Democratic Republic of Congo) language		
owl:Class	subclass	LANG:0000001	LANG:10004883		Nage							nxe		Nage language		
owl:Class	subclass	LANG:0000001	LANG:10004884		Ngad'a							nxg		Ngad'a language		
owl:Class	subclass	LANG:0000001	LANG:10004885		Nindi							nxi		Nindi language		
owl:Class	subclass	LANG:0000001	LANG:10004886		Koki Naga							nxk		Koki Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004887		South Nuaulu							nxl		South Nuaulu language		
owl:Class	subclass	LANG:0000001	LANG:10004888		Numidian							nxm		Numidian language		
owl:Class	subclass	LANG:0000001	LANG:10004889		Ngawun							nxn		Ngawun language		
owl:Class	subclass	LANG:0000001	LANG:10004890		Ndambomo							nxo		Ndambomo language		
owl:Class	subclass	LANG:0000001	LANG:10004891		Naxi							nxq		Naxi language		
owl:Class	subclass	LANG:0000001	LANG:10004892		Ninggerum							nxr		Ninggerum language		
owl:Class	subclass	LANG:0000001	LANG:10004893		Narau							nxu		Narau language		
owl:Class	subclass	LANG:0000001	LANG:10004894		Nafri							nxx		Nafri language		
owl:Class	subclass	LANG:0000001	LANG:10004895		Nyanja				ny	nya	nya	nya		Nyanja language		
owl:Class	subclass	LANG:0000001	LANG:10004896		Nyangbo							nyb		Nyangbo language		
owl:Class	subclass	LANG:0000001	LANG:10004897		Nyanga-li							nyc		Nyanga-li language		
owl:Class	subclass	LANG:0000001	LANG:10004898		Nyore							nyd		Nyore language		
owl:Class	subclass	LANG:0000001	LANG:10004899		Nyengo							nye		Nyengo language		
owl:Class	subclass	LANG:0000001	LANG:10004900		Giryama							nyf		Giryama language		
owl:Class	subclass	LANG:0000001	LANG:10004901		Nyindu							nyg		Nyindu language		
owl:Class	subclass	LANG:0000001	LANG:10004902		Nyikina							nyh		Nyikina language		
owl:Class	subclass	LANG:0000001	LANG:10004903		Ama (Sudan)							nyi		Ama (Sudan) language		
owl:Class	subclass	LANG:0000001	LANG:10004904		Nyanga							nyj		Nyanga language		
owl:Class	subclass	LANG:0000001	LANG:10004905		Nyaneka							nyk		Nyaneka language		
owl:Class	subclass	LANG:0000001	LANG:10004906		Nyeu							nyl		Nyeu language		
owl:Class	subclass	LANG:0000001	LANG:10004907		Nyamwezi					nym	nym	nym		Nyamwezi language		
owl:Class	subclass	LANG:0000001	LANG:10004908		Nyankole					nyn	nyn	nyn		Nyankole language		
owl:Class	subclass	LANG:0000001	LANG:10004909		Nyoro					nyo	nyo	nyo		Nyoro language		
owl:Class	subclass	LANG:0000001	LANG:10004910		Nyang'i							nyp		Nyang'i language		
owl:Class	subclass	LANG:0000001	LANG:10004911		Nayini							nyq		Nayini language		
owl:Class	subclass	LANG:0000001	LANG:10004912		Nyiha (Malawi)							nyr		Nyiha (Malawi) language		
owl:Class	subclass	LANG:0000001	LANG:10004913		Nyungar							nys		Nyungar language		
owl:Class	subclass	LANG:0000001	LANG:10004914		Nyawaygi							nyt		Nyawaygi language		
owl:Class	subclass	LANG:0000001	LANG:10004915		Nyungwe							nyu		Nyungwe language		
owl:Class	subclass	LANG:0000001	LANG:10004916		Nyulnyul							nyv		Nyulnyul language		
owl:Class	subclass	LANG:0000001	LANG:10004917		Nyaw							nyw		Nyaw language		
owl:Class	subclass	LANG:0000001	LANG:10004918		Nganyaywana							nyx		Nganyaywana language		
owl:Class	subclass	LANG:0000001	LANG:10004919		Nyakyusa-Ngonde							nyy		Nyakyusa-Ngonde language		
owl:Class	subclass	LANG:0000001	LANG:10004920		Tigon Mbembe							nza		Tigon Mbembe language		
owl:Class	subclass	LANG:0000001	LANG:10004921		Njebi							nzb		Njebi language		
owl:Class	subclass	LANG:0000001	LANG:10004922		Nzadi							nzd		Nzadi language		
owl:Class	subclass	LANG:0000001	LANG:10004923		Nzima					nzi	nzi	nzi		Nzima language		
owl:Class	subclass	LANG:0000001	LANG:10004924		Nzakara							nzk		Nzakara language		
owl:Class	subclass	LANG:0000001	LANG:10004925		Zeme Naga							nzm		Zeme Naga language		
owl:Class	subclass	LANG:0000001	LANG:10004926		New Zealand Sign Language							nzs		New Zealand Sign Language language		
owl:Class	subclass	LANG:0000001	LANG:10004927		Teke-Nzikou							nzu		Teke-Nzikou language		
owl:Class	subclass	LANG:0000001	LANG:10004928		Nzakambay							nzy		Nzakambay language		
owl:Class	subclass	LANG:0000001	LANG:10004929		Nanga Dama Dogon							nzz		Nanga Dama Dogon language		
owl:Class	subclass	LANG:0000001	LANG:10004930		Orok							oaa		Orok language		
owl:Class	subclass	LANG:0000001	LANG:10004931		Oroch							oac		Oroch language		
owl:Class	subclass	LANG:0000001	LANG:10004932		Old Aramaic (up to 700 BCE)							oar		Old Aramaic (up to 700 BCE) language		
owl:Class	subclass	LANG:0000001	LANG:10004933		Old Avar							oav		Old Avar language		
owl:Class	subclass	LANG:0000001	LANG:10004934		Obispeño							obi		Obispeño language		
owl:Class	subclass	LANG:0000001	LANG:10004935		Southern Bontok							obk		Southern Bontok language		
owl:Class	subclass	LANG:0000001	LANG:10004936		Oblo							obl		Oblo language		
owl:Class	subclass	LANG:0000001	LANG:10004937		Moabite							obm		Moabite language		
owl:Class	subclass	LANG:0000001	LANG:10004938		Obo Manobo							obo		Obo Manobo language		
owl:Class	subclass	LANG:0000001	LANG:10004939		Old Burmese							obr		Old Burmese language		
owl:Class	subclass	LANG:0000001	LANG:10004940		Old Breton							obt		Old Breton language		
owl:Class	subclass	LANG:0000001	LANG:10004941		Obulom							obu		Obulom language		
owl:Class	subclass	LANG:0000001	LANG:10004942		Ocaina							oca		Ocaina language		
owl:Class	subclass	LANG:0000001	LANG:10004943		Old Chinese							och		Old Chinese language		
owl:Class	subclass	LANG:0000001	LANG:10004944		Occitan (post 1500)				oc	oci	oci	oci		Occitan (post 1500) language		
owl:Class	subclass	LANG:0000001	LANG:10004945		Old Cornish							oco		Old Cornish language		
owl:Class	subclass	LANG:0000001	LANG:10004946		Atzingo Matlatzinca							ocu		Atzingo Matlatzinca language		
owl:Class	subclass	LANG:0000001	LANG:10004947		Odut							oda		Odut language		
owl:Class	subclass	LANG:0000001	LANG:10004948		Od							odk		Od language		
owl:Class	subclass	LANG:0000001	LANG:10004949		Old Dutch							odt		Old Dutch language		
owl:Class	subclass	LANG:0000001	LANG:10004950		Odual							odu		Odual language		
owl:Class	subclass	LANG:0000001	LANG:10004951		Ofo							ofo		Ofo language		
owl:Class	subclass	LANG:0000001	LANG:10004952		Old Frisian							ofs		Old Frisian language		
owl:Class	subclass	LANG:0000001	LANG:10004953		Efutop							ofu		Efutop language		
owl:Class	subclass	LANG:0000001	LANG:10004954		Ogbia							ogb		Ogbia language		
owl:Class	subclass	LANG:0000001	LANG:10004955		Ogbah							ogc		Ogbah language		
owl:Class	subclass	LANG:0000001	LANG:10004956		Old Georgian							oge		Old Georgian language		
owl:Class	subclass	LANG:0000001	LANG:10004957		Ogbogolo							ogg		Ogbogolo language		
owl:Class	subclass	LANG:0000001	LANG:10004958		Khana							ogo		Khana language		
owl:Class	subclass	LANG:0000001	LANG:10004959		Ogbronuagum							ogu		Ogbronuagum language		
owl:Class	subclass	LANG:0000001	LANG:10004960		Old Hittite							oht		Old Hittite language		
owl:Class	subclass	LANG:0000001	LANG:10004961		Old Hungarian							ohu		Old Hungarian language		
owl:Class	subclass	LANG:0000001	LANG:10004962		Oirata							oia		Oirata language		
owl:Class	subclass	LANG:0000001	LANG:10004963		Inebu One							oin		Inebu One language		
owl:Class	subclass	LANG:0000001	LANG:10004964		Northwestern Ojibwa							ojb		Northwestern Ojibwa language		
owl:Class	subclass	LANG:0000001	LANG:10004965		Central Ojibwa							ojc		Central Ojibwa language		
owl:Class	subclass	LANG:0000001	LANG:10004966		Eastern Ojibwa							ojg		Eastern Ojibwa language		
owl:Class	subclass	LANG:0000001	LANG:10004967		Ojibwa				oj	oji	oji	oji		Ojibwa language		
owl:Class	subclass	LANG:0000001	LANG:10004968		Old Japanese							ojp		Old Japanese language		
owl:Class	subclass	LANG:0000001	LANG:10004969		Severn Ojibwa							ojs		Severn Ojibwa language		
owl:Class	subclass	LANG:0000001	LANG:10004970		Ontong Java							ojv		Ontong Java language		
owl:Class	subclass	LANG:0000001	LANG:10004971		Western Ojibwa							ojw		Western Ojibwa language		
owl:Class	subclass	LANG:0000001	LANG:10004972		Okanagan							oka		Okanagan language		
owl:Class	subclass	LANG:0000001	LANG:10004973		Okobo							okb		Okobo language		
owl:Class	subclass	LANG:0000001	LANG:10004974		Okodia							okd		Okodia language		
owl:Class	subclass	LANG:0000001	LANG:10004975		Okpe (Southwestern Edo)							oke		Okpe (Southwestern Edo) language		
owl:Class	subclass	LANG:0000001	LANG:10004976		Koko Babangk							okg		Koko Babangk language		
